row,column,coefficient,observation,variance
2590,119,-46.27487274,1.575660694,0.0001
4117,119,1,-0.450511551,0.0001
59,120,5.83294447,0.034827783,0.0001
2502,120,-5.83294447,-0.583353006,0.0001
2513,120,-12.64542236,0.82925747,0.0001
2526,120,18.47836683,-0.159332223,0.0001
4118,120,1,0.509311542,0.0001
92,121,19.23446817,-0.296808562,0.0001
93,121,-23.14814815,0.153372107,0.0001
2527,121,42.38261632,0.384735123,0.0001
2597,121,-23.14814815,-1.044065135,0.0001
4119,121,1,0.651524441,0.0001
94,122,9.463423867,0.635839292,0.0001
95,122,10.80030241,0.636123673,0.0001
2540,122,-9.463423867,-1.034573041,0.0001
2571,122,-10.80030241,0.998829202,0.0001
4120,122,1,0.203989747,0.0001
96,123,20.68680182,0.456034003,0.0001
2528,123,36.73301491,0.499891417,0.0001
2592,123,-20.68680182,5.237640658,0.0001
2597,123,-16.04621309,-1.24974453,0.0001
4121,123,1,-0.140914074,0.0001
97,124,-43.51610096,0.407770082,0.0001
98,124,25.41296061,2.272813327,0.0001
2529,124,68.92906157,-0.343901797,0.0001
2603,124,-43.51610096,-0.256032822,0.0001
3101,124,-25.41296061,-1.131983306,0.0001
4122,124,1,-0.152396401,0.0001
99,125,53.56186395,-0.885744222,0.0001
100,125,-50.17561465,0.516355051,0.0001
2530,125,103.7374786,-0.084379693,0.0001
2537,125,-53.56186395,-0.624138823,0.0001
4123,125,1,-1.659003832,0.0001
101,126,12.08897485,-2.820869402,0.0001
102,126,9.498480243,-1.203288768,0.0001
2531,126,21.5874551,-1.008523315,0.0001
2557,126,-12.08897485,0.971218902,0.0001
2575,126,-9.498480243,-0.029423128,0.0001
4124,126,1,0.665762033,0.0001
2532,127,208.3965495,0.670055785,0.0001
2547,127,-108.6956522,-0.005501128,0.0001
2567,127,-99.70089731,-2.666977446,0.0001
4125,127,1,0.054982198,0.0001
78,128,-26.3227165,-1.040403245,0.0001
103,128,41.08463435,-0.121541107,0.0001
104,128,-55.61735261,0.416681954,0.0001
2514,128,-26.3227165,0.124671848,0.0001
2556,128,-41.08463435,0.032117927,0.0001
2588,128,-55.61735261,-1.977069036,0.0001
4126,128,1,-1.977119205,0.0001
2505,129,-48.37929366,-0.007098634,0.0001
2533,129,75.06019014,0.727365177,0.0001
2566,129,-26.68089648,1.614321067,0.0001
4127,129,1,1.614497159,0.0001
105,130,26.84563758,-1.469183545,0.0001
106,130,-29.9940012,-1.469084864,0.0001
2570,130,-26.84563758,1.178934669,0.0001
3099,130,-29.9940012,1.492606675,0.0001
3244,130,-46.01932812,1.492477092,0.0001
4128,130,1,1.678595277,0.0001
86,131,-10.64849324,1.678443732,0.0001
107,131,10.06846557,1.678485701,0.0001
108,131,-25.39360081,-0.036141822,0.0001
2519,131,-10.64849324,-0.538493422,0.0001
2534,131,46.11055962,0.553894828,0.0001
2592,131,-10.06846557,-0.883543137,0.0001
4129,131,1,0.076835477,0.0001
75,132,-18.87861053,-0.226646306,0.0001
109,132,17.28309713,1.353588725,0.0001
1825,132,-12.74534795,1.312424843,0.0001
2511,132,-18.87861053,-0.377681773,0.0001
2535,132,48.90705561,0.409204171,0.0001
2536,132,-12.74534795,0.02189622,0.0001
2550,132,-17.28309713,-1.233060067,0.0001
4130,132,1,1.986185936,0.0001
1825,133,12.74534795,-0.761173277,0.0001
2535,133,-12.74534795,-0.653185543,0.0001
2536,133,12.74534795,0.59205537,0.0001
4131,133,1,0.592206205,0.0001
80,134,38.25554705,-1.646540121,0.0001
99,134,-53.56186395,-1.64656506,0.0001
2515,134,-38.25554705,-0.257027913,0.0001
2530,134,-53.56186395,-0.307417651,0.0001
2537,134,91.81741101,1.080363736,0.0001
4132,134,1,-0.351663416,0.0001
110,135,-22.23704692,-0.070142232,0.0001
2538,135,37.73371514,0.00286748,0.0001
2556,135,-22.23704692,0.046540878,0.0001
4133,135,1,-10.78559664,0.0001
83,136,182.4817518,-2.327058182,0.0001
90,136,-46.97040864,-2.326994815,0.0001
2517,136,-182.4817518,-0.417030132,0.0001
2525,136,-46.97040864,-0.494171725,0.0001
2539,136,229.4521605,-0.345586711,0.0001
4134,136,1,-0.479522718,0.0001
100,137,50.17561465,-0.67993262,0.0001
2530,137,-50.17561465,0.332176608,0.0001
2555,137,-48.75670405,0.96679347,0.0001
4135,137,1,-1.748180574,0.0001
65,138,-101.010101,2.023150804,0.0001
111,138,-45.39264639,2.023015497,0.0001
2505,138,-101.010101,-0.903304693,0.0001
2576,138,-45.39264639,0.710420591,0.0001
4136,138,1,0.125894505,0.0001
94,139,-9.463423867,1.15649478,0.0001
112,139,-7.708317274,0.442808325,0.0001
2502,139,-10.34447088,10.52821764,0.0001
2540,139,27.51621202,0.802166614,0.0001
4137,139,1,-0.025715692,0.0001
69,140,-13.93534002,-1.335885101,0.0001
113,140,18.69508319,0.410262024,0.0001
2509,140,-13.93534002,-1.129635273,0.0001
2541,140,32.63042322,-1.129610009,0.0001
2553,140,-18.69508319,-1.086775253,0.0001
4138,140,1,-0.728364044,0.0001
114,141,-9.546539379,0.873480332,0.0001
115,141,18.4774575,1.137623022,0.0001
2542,141,28.02399688,-1.39962729,0.0001
2574,141,-9.546539379,-1.399781664,0.0001
4139,141,1,-0.925051679,0.0001
116,142,-25.6147541,1.228265046,0.0001
2543,142,45.88228551,0.385101038,0.0001
2565,142,-25.6147541,-0.626099612,0.0001
2590,142,-20.26753141,-1.638383876,0.0001
4140,142,1,0.869502692,0.0001
68,143,-12.09043646,8.039319301,0.0001
2508,143,-12.09043646,-0.687796361,0.0001
2511,143,-11.2981584,-0.303823072,0.0001
2544,143,23.38859486,0.724651141,0.0001
4141,143,1,-0.431296457,0.0001
117,144,-23.36448598,0.924677815,0.0001
118,144,15.26251526,-0.87677196,0.0001
2545,144,38.62700124,-0.70410783,0.0001
3099,144,-23.36448598,-0.617941866,0.0001
3162,144,-15.26251526,-6.426622516,0.0001
4142,144,1,-7.018111974,0.0001
119,145,-23.25581395,-0.6079234,0.0001
120,145,102.9866117,-0.572087432,0.0001
1826,145,-134.7708895,1.047977923,0.0001
1827,145,-134.7708895,-1.815258701,0.0001
1828,145,-15.81527756,0.697506807,0.0001
2546,145,487.2997093,-0.836433151,0.0001
2547,145,-269.541779,-0.950657209,0.0001
2548,145,-15.81527756,-0.611847575,0.0001
2549,145,-75.7002271,-1.670654029,0.0001
2601,145,-23.25581395,-0.439334231,0.0001
3061,145,-102.9866117,0.920026081,0.0001
4143,145,1,0.569810498,0.0001
84,146,134.4086022,0.792883916,0.0001
87,146,-98.42519685,-0.93116541,0.0001
1826,146,134.7708895,0.831721544,0.0001
1827,146,134.7708895,1.776241693,0.0001
2517,146,-134.4086022,-0.518303783,0.0001
2522,146,-98.42519685,-0.687768142,0.0001
2532,146,-108.6956522,-0.687638346,0.0001
2546,146,-269.541779,0.167624713,0.0001
2547,146,611.0712302,0.742972391,0.0001
4144,146,1,0.873667968,0.0001
1828,147,15.81527756,-0.116543056,0.0001
2546,147,-15.81527756,1.737703911,0.0001
2548,147,15.81527756,1.737693068,0.0001
4145,147,1,1.737661356,0.0001
2546,148,-75.7002271,1.471116482,0.0001
2549,148,75.7002271,-0.369941862,0.0001
4146,148,1,-0.236034305,0.0001
88,149,9.500285009,-0.583854367,0.0001
109,149,-17.28309713,0.505077557,0.0001
121,149,-43.29004329,-1.420295823,0.0001
1829,149,-9.915716411,-1.420150452,0.0001
2523,149,-9.500285009,-0.062874714,0.0001
2535,149,-17.28309713,0.094204287,0.0001
2550,149,79.98914184,-5.916818202,0.0001
2551,149,-9.915716411,-0.354955812,0.0001
2598,149,-43.29004329,-1.486728851,0.0001
4147,149,1,0.835315765,0.0001
1829,150,9.915716411,-1.244053387,0.0001
2550,150,-9.915716411,-0.639659273,0.0001
2551,150,9.915716411,0.891531665,0.0001
4148,150,1,1.204398365,0.0001
122,151,-40.51863857,-0.928541638,0.0001
2552,151,68.59275424,-1.613917386,0.0001
4149,151,1,-2.278364365,0.0001
72,152,9.304056569,-2.278447717,0.0001
113,152,-18.69508319,-2.278333534,0.0001
2510,152,-9.304056569,0.922952709,0.0001
2541,152,-18.69508319,-0.601647236,0.0001
2553,152,52.37155019,1.49309503,0.0001
2554,152,-24.37241043,0.228190556,0.0001
4150,152,1,-1.508206203,0.0001
2553,153,-24.37241043,0.714630542,0.0001
2554,153,24.37241043,0.890880635,0.0001
4151,153,1,0.863636611,0.0001
123,154,-41.71881519,0.936692473,0.0001
2555,154,90.47551923,1.127665805,0.0001
2576,154,-41.71881519,-24.38750491,0.0001
4152,154,1,-1.775787967,0.0001
2519,155,-31.68567807,-1.775667916,0.0001
2552,155,-28.07411567,-1.157434268,0.0001
4153,155,1,-0.374453673,0.0001
103,156,-41.08463435,0.007365344,0.0001
110,156,22.23704692,-1.493404576,0.0001
124,156,-24.8447205,1.181467156,0.0001
2538,156,-22.23704692,1.181354972,0.0001
2556,156,88.16640176,-1.065566286,0.0001
2600,156,-24.8447205,0.08699409,0.0001
4154,156,1,0.754373886,0.0001
101,157,-12.08897485,-0.167385426,0.0001
125,157,-15.69612306,-0.307166816,0.0001
2531,157,-12.08897485,-0.852906712,0.0001
2557,157,27.78509791,0.612827754,0.0001
2562,157,-15.69612306,-0.820882771,0.0001
4155,157,1,0.817368132,0.0001
126,158,-17.14677641,-0.461214124,0.0001
2522,158,-71.42857143,-0.732504489,0.0001
2558,158,88.57534783,-2.058282174,0.0001
2559,158,-17.14677641,1.579162697,0.0001
4156,158,1,-1.218321038,0.0001
126,159,17.14677641,0.645162786,0.0001
127,159,126.2626263,0.645092408,0.0001
2558,159,-17.14677641,1.094058734,0.0001
2559,159,143.4094027,-2.09761984,0.0001
2572,159,-126.2626263,-0.879170314,0.0001
4157,159,1,0.342189477,0.0001
81,160,26.99055331,1.5942961,0.0001
128,160,30.60912152,1.594030552,0.0001
129,160,22.25684398,-1.908826125,0.0001
2515,160,-26.99055331,-3.890603928,0.0001
2560,160,79.8565188,-3.787794595,0.0001
2937,160,-22.25684398,1.820690069,0.0001
4158,160,1,-1.444406986,0.0001
130,161,-72.6744186,-1.444276647,0.0001
131,161,32.31017771,1.843692849,0.0001
2561,161,122.5038675,1.843704097,0.0001
2572,161,-72.6744186,0.487350163,0.0001
3062,161,-32.31017771,1.040376133,0.0001
4159,161,1,-0.564434117,0.0001
2561,162,-17.5192712,0.450977588,0.0001
4160,162,1,-0.299526289,0.0001
128,163,-30.60912152,-11.07334217,0.0001
132,163,20.30456853,-11.07338637,0.0001
2560,163,-30.60912152,3.497862204,0.0001
4161,163,1,-1.179546091,0.0001
125,164,15.69612306,-1.179689347,0.0001
133,164,-11.89202045,1.566498542,0.0001
134,164,12.38696891,1.443528313,0.0001
1830,164,-22.38638908,0.274449106,0.0001
1831,164,-13.53363107,-0.491293975,0.0001
2557,164,-15.69612306,1.052204358,0.0001
2562,164,75.89513257,1.051902314,0.0001
2563,164,-22.38638908,0.772165971,0.0001
2571,164,-11.89202045,0.208046967,0.0001
2675,164,-12.38696891,-1.321149898,0.0001
4162,164,1,1.925799547,0.0001
135,165,-33.6473755,1.925651301,0.0001
1830,165,22.38638908,-1.193016055,0.0001
1832,165,-3.412037669,-0.774677536,0.0001
2562,165,-22.38638908,0.206683755,0.0001
2563,165,59.44580225,-1.524132224,0.0001
2701,165,-33.6473755,-1.126036652,0.0001
4163,165,1,-1.125960849,0.0001
1832,166,3.412037669,0.639513418,0.0001
2563,166,-3.412037669,-0.186152783,0.0001
4164,166,1,-1.68460835,0.0001
1831,167,13.53363107,-1.148762492,0.0001
2562,167,-13.53363107,-1.14895044,0.0001
4165,167,1,0.255405711,0.0001
136,168,78.24726135,0.76559668,0.0001
1833,168,-14.00756408,-1.149046625,0.0001
2564,168,-14.00756408,-0.842238718,0.0001
2588,168,-78.24726135,1.296272336,0.0001
2607,168,-55.61735261,0.121051109,0.0001
4166,168,1,1.483232825,0.0001
1833,169,14.00756408,-0.987559779,0.0001
2564,169,14.00756408,-0.987537067,0.0001
4167,169,1,-0.451842594,0.0001
112,170,7.708317274,0.836431873,0.0001
2510,170,-11.00957833,-1.159755993,0.0001
2540,170,-7.708317274,2.162128114,0.0001
4168,170,1,2.162290351,0.0001
116,171,25.6147541,2.162236799,0.0001
137,171,-13.80452789,-0.527584707,0.0001
2543,171,-25.6147541,-0.944723876,0.0001
2565,171,56.37993327,-0.606705891,0.0001
2570,171,-16.96065129,9.845695152,0.0001
2607,171,-13.80452789,1.037742418,0.0001
4169,171,1,1.681127623,0.0001
138,172,18.69508319,-3.15875633,0.0001
2533,172,-26.68089648,0.785290457,0.0001
2566,172,45.37597967,0.284327703,0.0001
2603,172,-18.69508319,0.150656506,0.0001
4170,172,1,0.24217905,0.0001
70,173,-31.98976328,-1.173750573,0.0001
1834,173,-5.548773721,-1.158692939,0.0001
1835,173,-13.81597126,1.317781173,0.0001
2509,173,-31.98976328,0.108096588,0.0001
2532,173,-99.70089731,0.331237582,0.0001
2567,173,158.0440141,-0.415404847,0.0001
2568,173,-6.988608568,0.383063046,0.0001
2569,173,-5.548773721,-6.946192118,0.0001
4171,173,1,-0.520919845,0.0001
2567,174,-6.988608568,-1.680178739,0.0001
2568,174,6.988608568,-0.17181144,0.0001
4172,174,1,0.134693273,0.0001
1834,175,5.548773721,-0.202473747,0.0001
2567,175,-5.548773721,-0.223198637,0.0001
2569,175,5.548773721,1.849603279,0.0001
4173,175,1,-8.523073034,0.0001
1835,176,13.81597126,4.347097703,0.0001
2567,176,-13.81597126,-1.082185128,0.0001
4174,176,1,-1.082067986,0.0001
105,177,-26.84563758,-0.443710459,0.0001
2565,177,-16.96065129,-0.443593974,0.0001
2570,177,43.80628887,0.781429187,0.0001
4175,177,1,-1.01467352,0.0001
95,178,-10.80030241,0.995916562,0.0001
133,178,11.89202045,0.251017529,0.0001
2562,178,-11.89202045,0.008799119,0.0001
2571,178,22.69232286,-0.212855347,0.0001
4176,178,1,0.36858495,0.0001
127,179,-126.2626263,0.185811823,0.0001
130,179,72.6744186,0.548557271,0.0001
2559,179,-126.2626263,0.681638607,0.0001
2561,179,-72.6744186,0.681733108,0.0001
2572,179,207.0028619,1.430914632,0.0001
2573,179,-8.065817067,1.431015872,0.0001
4177,179,1,1.16471792,0.0001
2572,180,-8.065817067,1.251185456,0.0001
2573,180,8.065817067,1.251374116,0.0001
4178,180,1,-1.073335877,0.0001
89,181,-13.41381623,-1.073420511,0.0001
114,181,9.546539379,-1.073447594,0.0001
139,181,13.33333333,-1.081631014,0.0001
2524,181,-13.41381623,-1.081629076,0.0001
2542,181,-9.546539379,-1.081616423,0.0001
2574,181,36.29368894,0.833784565,0.0001
4179,181,1,0.022798915,0.0001
73,182,-9.553835865,0.223572703,0.0001
102,182,-9.498480243,-0.926537466,0.0001
2510,182,-9.553835865,0.761418836,0.0001
2531,182,-9.498480243,-8.39535282,0.0001
2575,182,19.05231611,-0.370859025,0.0001
4180,182,1,0.002309334,0.0001
111,183,45.39264639,-0.41928337,0.0001
123,183,41.71881519,0.30141265,0.0001
2555,183,-41.71881519,-0.564740238,0.0001
2576,183,87.11146158,-0.324503515,0.0001
4181,183,1,0.039422661,0.0001
76,184,22.04585538,0.351765516,0.0001
82,184,-19.51219512,0.185501596,0.0001
1836,184,-9.67398665,-0.252871623,0.0001
1837,184,-19.60399922,0.306889532,0.0001
2511,184,-22.04585538,1.080851425,0.0001
2577,184,70.83603637,1.379347982,0.0001
2578,184,-9.67398665,-0.108432077,0.0001
4182,184,1,-0.746526014,0.0001
1836,185,9.67398665,-0.746504841,0.0001
2577,185,-9.67398665,0.42996699,0.0001
2578,185,9.67398665,0.499769713,0.0001
4183,185,1,0.607743978,0.0001
1837,186,19.60399922,-0.379303065,0.0001
2577,186,-19.60399922,-0.558582882,0.0001
4184,186,1,-0.03817677,0.0001
1838,187,-28.76042565,-0.666711808,0.0001
1839,187,-23.61275089,-0.302687391,0.0001
2516,187,-32.59452412,7.408153449,0.0001
2579,187,222.1419119,1.678626786,0.0001
2580,187,-137.1742112,0.058256007,0.0001
2582,187,-28.76042565,-1.297786775,0.0001
2583,187,-23.61275089,-1.115174125,0.0001
4185,187,1,-1.115193679,0.0001
140,188,17.60873393,-0.988628798,0.0001
1840,188,-7.517101406,-0.988358403,0.0001
2579,188,-137.1742112,-2.498052617,0.0001
2580,188,162.3000466,-2.811541292,0.0001
2581,188,-7.517101406,-0.359548469,0.0001
2686,188,-17.60873393,-1.268805208,0.0001
4186,188,1,-1.268743107,0.0001
60,189,40.93327876,-1.269804892,0.0001
1840,189,7.517101406,-1.269870044,0.0001
2502,189,-40.93327876,-1.269851303,0.0001
2580,189,-7.517101406,-1.388652907,0.0001
2581,189,48.45038016,0.123865654,0.0001
4187,189,1,-1.335675145,0.0001
1838,190,28.76042565,-0.529532068,0.0001
2579,190,-28.76042565,0.212298175,0.0001
2582,190,28.76042565,0.212234284,0.0001
4188,190,1,0.595448764,0.0001
1839,191,23.61275089,-0.190387072,0.0001
2579,191,-23.61275089,-0.686452553,0.0001
2583,191,23.61275089,-0.141137261,0.0001
4189,191,1,4.220178603,0.0001
64,192,-270.2702703,2.433064749,0.0001
141,192,138.6962552,-2.084425926,0.0001
1841,192,-109.1703057,-0.361893217,0.0001
1842,192,-79.87220447,-0.361876585,0.0001
1843,192,-60.97560976,-0.239961752,0.0001
1844,192,-38.63987635,7.177338588,0.0001
2504,192,-270.2702703,2.343848194,0.0001
2584,192,-79.87220447,-0.10024071,0.0001
2585,192,-38.63987635,0.902161409,0.0001
2944,192,-138.6962552,0.645518676,0.0001
4190,192,1,0.312913788,0.0001
132,193,-20.30456853,0.402805383,0.0001
1841,193,109.1703057,0.411991598,0.0001
2538,193,-15.49666822,0.339429695,0.0001
2586,193,-87.79631255,4.08554127,0.0001
4191,193,1,2.210720348,0.0001
1842,194,79.87220447,-2.755981614,0.0001
2584,194,79.87220447,-0.063409703,0.0001
4192,194,1,0.15579844,0.0001
1843,195,60.97560976,3.108775427,0.0001
4193,195,1,-1.619827477,0.0001
1844,196,38.63987635,-0.85936007,0.0001
2585,196,38.63987635,0.651455237,0.0001
4194,196,1,0.839379104,0.0001
92,197,-19.23446817,0.773683199,0.0001
2527,197,-19.23446817,-0.2929803,0.0001
2599,197,-35.18648839,0.978433851,0.0001
2603,197,-55.46311703,-0.254132841,0.0001
4195,197,1,-0.25485642,0.0001
142,198,15.64210856,0.946069638,0.0001
2586,198,103.4384211,0.589192774,0.0001
4196,198,1,-0.072407265,0.0001
143,199,-24.86325211,0.762239016,0.0001
144,199,-14.00952648,-0.245155171,0.0001
2587,199,38.87277859,-0.556900247,0.0001
2604,199,-24.86325211,-0.556948664,0.0001
3255,199,-14.00952648,0.185437962,0.0001
4197,199,1,-0.366159906,0.0001
71,200,32.42542153,-0.096356833,0.0001
2509,200,-32.42542153,-0.65459787,0.0001
2525,200,-22.12389381,0.255741018,0.0001
4198,200,1,-0.625813199,0.0001
104,201,55.61735261,-0.626030595,0.0001
136,201,-78.24726135,0.067100523,0.0001
2588,201,133.864614,0.185867125,0.0001
4199,201,1,0.490504229,0.0001
145,202,17.20874204,-0.890204243,0.0001
146,202,10.33484911,0.239126681,0.0001
2589,202,27.54359115,0.550234255,0.0001
3021,202,-17.20874204,0.066050816,0.0001
3255,202,-10.33484911,0.57970682,0.0001
4200,202,1,0.579789945,0.0001
91,203,46.27487274,0.532779524,0.0001
2525,203,-46.27487274,-2.927294541,0.0001
2543,203,-20.26753141,-1.640499985,0.0001
2590,203,66.54240416,-0.313435555,0.0001
4201,203,1,0.34245742,0.0001
85,204,806.4516129,0.342414714,0.0001
147,204,-91.99632015,-0.537305331,0.0001
148,204,83.47245409,-0.168250433,0.0001
1845,204,-103.626943,0.616877793,0.0001
1846,204,-26.0213375,0.617077981,0.0001
1847,204,-49.92511233,-0.498053699,0.0001
1848,204,-22.47191011,0.350465435,0.0001
1849,204,-41.01722724,0.32331165,0.0001
2518,204,-806.4516129,0.614429428,0.0001
2591,204,1266.38999,1.234254002,0.0001
2592,204,-103.626943,-1.173467715,0.0001
2593,204,-49.92511233,0.13651941,0.0001
2594,204,-22.47191011,0.005183959,0.0001
2595,204,-41.01722724,0.767563926,0.0001
2596,204,-21.11486486,0.767435032,0.0001
2917,204,-91.99632015,-0.004947739,0.0001
3971,204,-83.47245409,-0.274315387,0.0001
4202,204,1,0.696163213,0.0001
66,205,-19.20491646,-0.738130351,0.0001
96,205,-20.68680182,0.697975235,0.0001
107,205,-10.06846557,-0.917329223,0.0001
1845,205,103.626943,-0.175955798,0.0001
2507,205,-19.20491646,-0.117937303,0.0001
2528,205,-20.68680182,-0.117920091,0.0001
2534,205,-10.06846557,0.125242734,0.0001
2591,205,-103.626943,0.033910289,0.0001
2592,205,153.5871269,-0.308925919,0.0001
4203,205,1,-0.037940267,0.0001
1846,206,26.0213375,-0.391068715,0.0001
2591,206,-26.0213375,0.2924963,0.0001
4204,206,1,-0.595259408,0.0001
1847,207,49.92511233,0.291229041,0.0001
2591,207,-49.92511233,0.93863269,0.0001
2593,207,49.92511233,-0.404284454,0.0001
4205,207,1,0.327883106,0.0001
1848,208,22.47191011,-0.434417991,0.0001
2591,208,-22.47191011,-0.266988729,0.0001
2594,208,22.47191011,-0.357581542,0.0001
4206,208,1,0.227033963,0.0001
2591,209,-20.29220779,0.024867036,0.0001
4207,209,1,-0.2517958,0.0001
1849,210,41.01722724,-2.415615813,0.0001
2591,210,-41.01722724,11.93888131,0.0001
2595,210,41.01722724,11.75959206,0.0001
4208,210,1,-0.454424991,0.0001
2591,211,-21.11486486,1.064766341,0.0001
2596,211,21.11486486,1.06475799,0.0001
4209,211,1,-1.605415936,0.0001
108,212,25.39360081,-1.605641758,0.0001
139,212,-13.33333333,-1.605441965,0.0001
2534,212,-25.39360081,0.225195762,0.0001
2574,212,-13.33333333,-0.753390195,0.0001
4210,212,1,0.306471198,0.0001
93,213,23.14814815,-0.482548166,0.0001
2507,213,-27.31494127,0.105084026,0.0001
2527,213,-23.14814815,0.86070063,0.0001
2528,213,-16.04621309,0.509513907,0.0001
2597,213,66.50930251,0.509691598,0.0001
4211,213,1,-0.195419668,0.0001
77,214,-23.64066194,0.626399369,0.0001
121,214,43.29004329,-0.068137535,0.0001
2511,214,-23.64066194,1.247284761,0.0001
2550,214,-43.29004329,-0.214978156,0.0001
2598,214,66.93070523,-0.158542549,0.0001
4212,214,1,-0.776539237,0.0001
149,215,-34.0947835,0.524331111,0.0001
2599,215,69.28127189,0.524328595,0.0001
3240,215,-34.0947835,0.376701042,0.0001
4213,215,1,0.812115151,0.0001
142,216,-15.64210856,-10.30918668,0.0001
150,216,23.1320842,1.230314623,0.0001
151,216,50.02501251,-0.838248339,0.0001
2586,216,-15.64210856,-0.49002451,0.0001
2940,216,-23.1320842,0.479867698,0.0001
3045,216,-50.02501251,-4.004629188,0.0001
4214,216,1,0.875906002,0.0001
124,217,24.8447205,0.7290342,0.0001
152,217,44.92362983,0.511481645,0.0001
2556,217,-24.8447205,-1.030764639,0.0001
2600,217,69.76835033,-1.031044672,0.0001
4215,217,1,-0.3168723,0.0001
74,218,76.51109411,0.145878067,0.0001
119,218,23.25581395,1.126586875,0.0001
153,218,10,1.542988538,0.0001
1850,218,-16.02050625,-0.891101143,0.0001
2516,218,-92.50693802,-0.277660586,0.0001
2546,218,-23.25581395,1.275056379,0.0001
2601,218,218.2943523,0.346118372,0.0001
2602,218,-16.02050625,-0.953374994,0.0001
3001,218,-10,0.113098614,0.0001
4216,218,1,-0.013587819,0.0001
1850,219,16.02050625,0.263038506,0.0001
2523,219,-18.80406168,-0.598058622,0.0001
2601,219,-16.02050625,-0.117034855,0.0001
2602,219,34.82456793,-0.334839643,0.0001
4217,219,1,0.901955289,0.0001
97,220,43.51610096,0.901536738,0.0001
138,220,-18.69508319,0.511581354,0.0001
154,220,38.21169278,0.487636261,0.0001
2529,220,-43.51610096,-0.487360101,0.0001
